date,tweets_published,impressions,engagements,engagement_rate,retweets,replies,likes,user_profile_clicks,url_clicks,hashtag_clicks,detail_expands,permalink_clicks,app_opens,app_installs,follows,email_tweet,dial_phone,media_views,media_engagements,promoted_impressions,promoted_engagements,promoted_engagement_rate,promoted_retweets,promoted_replies,promoted_likes,promoted_user_profile_clicks,promoted_url_clicks,promoted_hashtag_clicks,promoted_detail_expands,promoted_permalink_clicks,promoted_app_opens,promoted_app_installs,promoted_follows,promoted_email_tweet,promoted_dial_phone,promoted_media_views,promoted_media_engagements
2021-11-22,0,193,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-11-23,0,178,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-24,0,161,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-25,0,117,1,0.0085470085470085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-11-26,0,263,3,0.0114068441064638,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,
2021-11-27,0,88,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-11-28,0,89,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-29,0,121,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-30,0,147,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-01,0,129,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-02,0,118,1,0.0084745762711864,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-03,0,116,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-04,0,102,1,0.0098039215686274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-05,0,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-06,0,97,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-07,0,138,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-08,0,81,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-09,0,69,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-10,0,96,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-11,0,78,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-12,0,58,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-13,0,119,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-14,0,76,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-15,0,86,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-16,0,104,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-17,0,122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-18,0,70,2,0.0285714285714285,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-19,0,50,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-20,2,4138,39,0.0094248429192846,3,1,19,2,4,0,8,0,0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,
2021-12-21,1,2763,19,0.0068765834238146,1,0,10,3,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-22,2,2648,49,0.0185045317220543,3,1,26,2,2,0,12,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2021-12-23,0,640,10,0.015625,1,0,4,2,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-24,0,134,2,0.0149253731343283,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-25,0,90,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-26,0,50,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-27,0,88,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-28,0,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-29,0,80,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-12-30,0,81,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2021-12-31,0,95,1,0.0105263157894736,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-01-01,1,1477,39,0.0264048747461069,3,0,17,8,0,1,6,0,0,0,0,0,0,3,4,,,,,,,,,,,,,,,,,,
2022-01-02,0,1495,17,0.0113712374581939,1,0,7,8,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-03,0,334,4,0.0119760479041916,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-01-04,0,693,20,0.0288600288600288,1,0,4,4,6,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-05,0,235,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-01-06,0,147,5,0.0340136054421768,0,0,1,1,0,0,3,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-01-07,1,120,3,0.025,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-01-08,0,76,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-09,0,119,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-10,0,131,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-01-11,0,99,1,0.0101010101010101,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-01-12,0,92,1,0.0108695652173913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-13,0,77,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-01-14,0,96,2,0.0208333333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-15,0,70,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-16,0,68,3,0.0441176470588235,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,
2022-01-17,0,98,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-01-18,0,94,5,0.0531914893617021,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-19,2,2823,109,0.0386114063053489,12,1,27,16,11,0,38,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
2022-01-20,0,3124,45,0.014404609475032,8,0,11,7,5,1,12,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-01-21,1,381,12,0.0314960629921259,2,0,2,2,3,0,2,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-01-22,0,149,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-23,0,139,3,0.0215827338129496,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-24,0,150,5,0.0333333333333333,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-25,1,2082,83,0.0398655139289145,1,2,29,2,2,0,40,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
2022-01-26,0,412,12,0.029126213592233,0,0,2,0,0,1,6,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2022-01-27,0,133,3,0.0225563909774436,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-28,0,391,13,0.0332480818414322,0,0,2,2,2,0,3,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
2022-01-29,0,125,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-30,0,119,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-01-31,0,108,4,0.037037037037037,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-01,3,3613,62,0.0171602546360365,8,1,19,7,8,0,19,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-02,0,679,9,0.0132547864506627,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-03,0,139,8,0.0575539568345323,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-04,0,103,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-05,0,111,1,0.009009009009009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-06,0,80,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-02-07,0,170,2,0.0117647058823529,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,
2022-02-08,0,76,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-09,2,855,21,0.0245614035087719,2,1,4,8,0,0,5,0,0,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,
2022-02-10,0,318,11,0.0345911949685534,0,0,4,4,0,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-11,0,230,2,0.008695652173913,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-12,0,152,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-13,0,79,1,0.0126582278481012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-14,0,123,1,0.008130081300813,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-02-15,0,66,2,0.0303030303030303,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-16,0,72,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-17,0,71,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-18,0,120,1,0.0083333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-02-19,0,100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-20,0,47,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-21,0,48,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-22,0,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-23,2,752,31,0.0412234042553191,5,2,13,1,5,1,4,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-02-24,0,466,26,0.055793991416309,3,0,4,15,1,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-25,0,147,5,0.0340136054421768,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-26,0,102,2,0.0196078431372549,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-02-27,0,109,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-02-28,0,91,1,0.0109890109890109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-01,0,102,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-03-02,1,1552,25,0.0161082474226804,7,0,8,0,2,0,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-03,0,974,14,0.0143737166324435,2,0,2,8,1,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-03-04,0,212,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-05,0,167,1,0.0059880239520958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-03-06,0,263,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-07,1,2648,42,0.0158610271903323,16,0,9,3,3,0,7,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
2022-03-08,1,1109,19,0.0171325518485121,1,0,8,6,0,0,3,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-03-09,2,2466,50,0.0202757502027575,5,1,11,5,11,0,15,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
2022-03-10,1,2991,27,0.0090270812437311,5,0,8,0,6,0,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-11,0,834,21,0.0251798561151079,7,0,5,1,2,0,5,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-03-12,0,133,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-13,0,133,1,0.0075187969924812,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-03-14,1,389,7,0.0179948586118251,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-15,0,476,20,0.042016806722689,3,0,5,2,2,0,8,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,
2022-03-16,1,943,19,0.0201484623541887,5,0,6,4,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-17,1,1285,18,0.0140077821011673,1,0,3,4,1,0,8,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-03-18,1,2977,37,0.0124286194155189,3,0,12,6,4,2,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-19,0,413,6,0.0145278450363196,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,0,264,3,0.0113636363636363,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-21,2,1143,30,0.0262467191601049,7,1,10,3,7,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-03-22,1,737,30,0.0407055630936228,6,1,8,5,3,0,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-23,3,1658,43,0.0259348612786489,7,2,11,5,2,2,13,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-03-24,1,524,11,0.0209923664122137,0,0,3,2,3,0,2,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-03-25,0,198,7,0.0353535353535353,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-26,0,112,2,0.0178571428571428,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,0,188,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-28,1,556,14,0.0251798561151079,0,0,8,1,2,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-29,1,626,30,0.047923322683706,0,0,8,6,8,0,6,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
2022-03-30,2,5141,116,0.0225637035596187,17,1,37,5,32,1,22,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-03-31,4,3471,55,0.0158455776433304,12,1,20,2,7,1,11,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-04-01,1,821,20,0.0243605359317904,0,0,3,7,6,0,2,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
2022-04-02,0,259,5,0.0193050193050193,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,0,241,2,0.0082987551867219,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-04,5,984,34,0.0345528455284552,2,2,13,3,7,0,5,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,
2022-04-05,1,707,33,0.0466760961810466,5,0,7,3,4,3,11,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-04-06,2,1062,27,0.0254237288135593,6,0,13,0,2,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-07,2,2065,37,0.0179176755447941,5,0,11,3,7,2,6,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2022-04-08,0,796,8,0.0100502512562814,0,0,3,1,4,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-04-09,1,263,4,0.0152091254752851,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,0,273,8,0.0293040293040293,0,0,2,1,0,0,2,0,0,0,0,0,0,5,3,,,,,,,,,,,,,,,,,,
2022-04-11,3,1607,29,0.0180460485376477,4,0,12,0,6,0,6,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-04-12,3,2446,56,0.0228945216680294,5,2,17,10,5,2,12,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2022-04-13,4,1592,30,0.0188442211055276,4,0,14,2,0,0,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-14,6,1517,37,0.024390243902439,3,0,16,1,9,0,5,0,0,0,0,0,0,44,3,,,,,,,,,,,,,,,,,,
2022-04-15,0,372,15,0.0403225806451612,0,1,0,2,5,0,1,0,0,0,0,0,0,7,6,,,,,,,,,,,,,,,,,,
2022-04-16,0,257,4,0.0155642023346303,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-04-17,0,148,3,0.0202702702702702,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-18,0,469,7,0.0149253731343283,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-19,4,3310,107,0.0323262839879154,17,0,30,2,27,0,18,0,0,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
2022-04-20,4,5646,115,0.0203684024087849,14,5,24,6,8,0,41,0,0,0,0,0,0,21,17,,,,,,,,,,,,,,,,,,
2022-04-21,4,3673,82,0.0223250748706779,13,0,23,8,2,3,24,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,
2022-04-22,3,1908,48,0.0251572327044025,4,0,13,11,6,0,8,0,0,0,0,0,0,7,6,,,,,,,,,,,,,,,,,,
2022-04-23,1,577,26,0.0450606585788561,2,1,9,0,5,1,3,0,0,0,0,0,0,6,5,,,,,,,,,,,,,,,,,,
2022-04-24,0,343,1,0.0029154518950437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-25,8,4912,129,0.0262622149837133,10,1,33,19,23,6,25,0,0,0,0,0,0,13,12,,,,,,,,,,,,,,,,,,
2022-04-26,6,3124,87,0.0278489116517285,11,2,24,20,5,9,13,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2022-04-27,8,2953,80,0.0270910938029122,10,5,23,16,9,6,10,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-04-28,6,3726,52,0.0139559849704777,5,5,18,4,1,4,12,0,0,0,0,0,0,5,3,,,,,,,,,,,,,,,,,,
2022-04-29,0,798,14,0.0175438596491228,1,0,3,2,0,0,5,0,0,0,0,0,0,6,3,,,,,,,,,,,,,,,,,,
2022-04-30,0,268,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-05-01,0,159,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-02,0,207,3,0.0144927536231884,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-03,0,262,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-04,0,282,4,0.0141843971631205,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2022-05-05,0,339,1,0.0029498525073746,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-05-06,0,173,1,0.0057803468208092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-07,0,77,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-08,0,163,2,0.0122699386503067,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-09,1,765,9,0.0117647058823529,3,1,5,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,
2022-05-10,0,300,1,0.0033333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,
2022-05-11,1,385,6,0.0155844155844155,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-12,0,198,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-05-13,1,606,14,0.0231023102310231,0,1,3,3,0,0,6,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-05-14,0,141,3,0.0212765957446808,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
