date,tweets_published,impressions,engagements,engagement_rate,retweets,replies,likes,user_profile_clicks,url_clicks,hashtag_clicks,detail_expands,permalink_clicks,app_opens,app_installs,follows,email_tweet,dial_phone,media_views,media_engagements,promoted_impressions,promoted_engagements,promoted_engagement_rate,promoted_retweets,promoted_replies,promoted_likes,promoted_user_profile_clicks,promoted_url_clicks,promoted_hashtag_clicks,promoted_detail_expands,promoted_permalink_clicks,promoted_app_opens,promoted_app_installs,promoted_follows,promoted_email_tweet,promoted_dial_phone,promoted_media_views,promoted_media_engagements
2022-05-15,0,137,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-16,0,126,1,0.0079365079365079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-17,1,379,8,0.021108179419525,0,0,2,2,1,0,2,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,
2022-05-18,0,202,1,0.0049504950495049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-19,0,135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-20,0,93,2,0.021505376344086,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-05-21,0,78,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-22,0,117,1,0.0085470085470085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-23,0,116,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-24,0,115,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-25,0,183,4,0.0218579234972677,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-26,1,456,17,0.0372807017543859,2,0,10,0,0,4,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-05-27,1,795,14,0.0176100628930817,1,0,7,1,3,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-28,0,127,3,0.0236220472440944,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-29,0,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-05-30,1,390,6,0.0153846153846153,0,0,1,1,3,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-05-31,0,237,4,0.0168776371308016,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
2022-06-01,0,228,5,0.0219298245614035,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-02,0,80,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-03,0,96,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-04,0,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-06-05,0,121,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-06,0,92,5,0.0543478260869565,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-06-07,1,3644,41,0.011251372118551,6,0,8,4,10,0,12,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,
2022-06-08,0,1204,15,0.0124584717607973,3,0,5,1,1,1,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-09,0,470,2,0.0042553191489361,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-10,1,1500,24,0.016,0,0,5,4,4,1,9,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-06-11,0,340,1,0.0029411764705882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-12,0,85,1,0.0117647058823529,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-06-13,2,598,15,0.0250836120401337,3,1,6,3,0,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-06-14,0,220,1,0.0045454545454545,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-06-15,0,187,5,0.0267379679144385,0,0,0,0,2,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,
2022-06-16,1,462,8,0.0173160173160173,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-17,0,155,5,0.032258064516129,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-18,0,68,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-19,0,47,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-20,0,123,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
2022-06-21,1,458,7,0.0152838427947598,1,0,0,0,3,1,2,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-06-22,0,140,2,0.0142857142857142,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-23,0,69,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-06-24,0,45,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-25,0,29,1,0.0344827586206896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-26,0,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-27,1,482,2,0.0041493775933609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-06-28,0,304,13,0.0427631578947368,2,0,4,3,2,0,2,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-06-29,2,1616,7,0.0043316831683168,1,0,2,1,0,0,1,0,0,0,0,0,0,148,2,,,,,,,,,,,,,,,,,,
2022-06-30,0,585,4,0.0068376068376068,0,0,1,0,1,0,1,0,0,0,0,0,0,27,1,,,,,,,,,,,,,,,,,,
2022-07-01,0,60,1,0.0166666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,
2022-07-02,0,36,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-03,0,40,1,0.025,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
2022-07-04,1,324,12,0.037037037037037,1,0,2,2,4,0,0,0,0,0,0,0,0,4,3,,,,,,,,,,,,,,,,,,
2022-07-05,0,328,10,0.0304878048780487,0,0,2,0,2,0,3,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2022-07-06,1,459,12,0.0261437908496732,2,0,2,2,0,0,1,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
2022-07-07,1,299,4,0.0133779264214046,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-08,0,59,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-09,0,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-10,0,39,2,0.0512820512820512,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-11,1,368,11,0.029891304347826,0,0,5,0,2,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-12,0,134,2,0.0149253731343283,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-13,0,59,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-14,1,252,8,0.0317460317460317,0,0,0,1,2,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
2022-07-15,0,415,14,0.0337349397590361,1,0,2,1,6,0,2,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,
2022-07-16,0,44,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-17,0,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-18,8,69,9,0.1304347826086956,0,0,3,0,1,0,5,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-19,2,968,13,0.0134297520661157,0,0,3,0,4,0,2,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
2022-07-20,1,1246,14,0.0112359550561797,3,0,6,1,0,1,2,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-07-21,1,1030,13,0.0126213592233009,6,0,4,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-22,0,116,1,0.0086206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-07-23,0,59,2,0.0338983050847457,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-24,0,58,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-07-25,0,164,4,0.024390243902439,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-26,1,511,12,0.0234833659491193,2,0,3,1,3,0,2,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-07-27,1,518,14,0.027027027027027,6,0,6,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-28,1,417,10,0.0239808153477218,2,0,2,0,3,0,1,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
2022-07-29,0,129,2,0.0155038759689922,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-30,0,53,2,0.0377358490566037,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-07-31,0,51,2,0.0392156862745098,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-08-01,0,219,9,0.0410958904109589,0,0,0,3,1,0,1,0,0,0,0,0,0,8,4,,,,,,,,,,,,,,,,,,
2022-08-02,0,326,10,0.0306748466257668,0,0,2,1,3,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-03,1,644,24,0.0372670807453416,5,1,10,0,2,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-04,1,443,19,0.0428893905191873,1,1,4,4,1,0,6,0,0,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-08-05,6,397,17,0.0428211586901763,1,0,5,2,1,0,3,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
2022-08-06,0,64,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-07,0,50,4,0.08,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,
2022-08-08,0,118,4,0.0338983050847457,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,
2022-08-09,2,598,13,0.0217391304347826,0,0,7,2,2,0,1,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-08-10,2,215,21,0.0976744186046511,1,1,6,4,4,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-11,1,275,4,0.0145454545454545,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-12,0,527,12,0.0227703984819734,2,0,3,1,2,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-13,0,111,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-14,0,37,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-15,2,1108,33,0.029783393501805,2,0,8,8,1,0,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-16,3,923,14,0.0151679306608884,0,0,5,4,2,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-17,0,238,3,0.0126050420168067,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-08-18,0,88,2,0.0227272727272727,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-08-19,1,584,17,0.0291095890410958,0,1,5,2,4,0,0,0,0,0,0,0,0,64,5,,,,,,,,,,,,,,,,,,
2022-08-20,0,40,1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-08-21,0,48,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-08-22,1,366,17,0.0464480874316939,1,0,7,4,3,0,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
2022-08-23,4,4598,167,0.0363201391909525,12,3,24,9,64,1,46,0,0,0,0,0,0,10,8,,,,,,,,,,,,,,,,,,
2022-08-24,0,2766,70,0.0253073029645697,8,1,12,6,21,0,21,0,0,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,
2022-08-25,19,1171,46,0.0392826643894107,4,0,13,4,13,0,11,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,
2022-08-26,0,1551,27,0.0174081237911025,0,0,6,2,10,1,7,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,
2022-08-27,0,791,8,0.0101137800252844,0,0,2,2,1,1,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,
2022-08-28,0,208,15,0.0721153846153846,0,0,3,4,2,3,3,0,0,0,0,0,0,13,0,,,,,,,,,,,,,,,,,,
2022-08-29,0,388,5,0.0128865979381443,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-08-30,5,2508,85,0.0338915470494417,8,4,14,7,16,0,27,0,0,0,0,0,0,11,9,,,,,,,,,,,,,,,,,,
2022-08-31,5,1683,45,0.0267379679144385,8,4,11,4,3,0,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-09-01,7,2339,64,0.0273621205643437,8,5,22,5,6,0,17,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,
2022-09-02,1,3157,69,0.0218561925878999,13,1,17,7,17,2,11,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,
2022-09-03,0,204,4,0.0196078431372549,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-09-04,1,570,13,0.0228070175438596,0,0,5,2,1,1,3,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-09-05,6,1339,49,0.0365944734876773,6,4,13,7,4,1,11,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
2022-09-06,9,2762,106,0.0383779869659666,22,6,33,6,9,1,28,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-09-07,8,3419,86,0.0251535536706639,15,5,28,5,10,1,21,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
2022-09-08,2,1317,33,0.0250569476082004,3,0,13,4,1,0,9,0,0,0,0,0,0,6,3,,,,,,,,,,,,,,,,,,
2022-09-09,0,359,15,0.0417827298050139,2,0,0,4,4,0,2,0,0,0,0,0,0,5,3,,,,,,,,,,,,,,,,,,
2022-09-10,0,102,3,0.0294117647058823,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-09-11,0,145,2,0.0137931034482758,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-09-12,5,3322,92,0.0276941601444912,4,4,19,15,2,0,42,0,0,0,0,0,0,39,6,,,,,,,,,,,,,,,,,,
2022-09-13,14,2127,126,0.0592383638928067,2,8,22,24,30,0,36,0,0,0,0,0,0,14,4,,,,,,,,,,,,,,,,,,
2022-09-14,6,3367,123,0.0365310365310365,11,4,24,29,25,1,23,0,0,0,0,0,0,7,6,,,,,,,,,,,,,,,,,,
2022-09-15,8,2647,145,0.0547789950887797,4,5,25,32,23,5,35,0,0,0,0,0,0,17,16,,,,,,,,,,,,,,,,,,
2022-09-16,4,1728,68,0.0393518518518518,2,3,19,16,8,1,11,0,0,0,2,0,0,8,6,,,,,,,,,,,,,,,,,,
2022-09-17,0,359,19,0.0529247910863509,0,0,4,4,6,0,3,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
2022-09-18,0,208,15,0.0721153846153846,0,0,5,1,2,0,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-09-19,0,200,3,0.015,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,
2022-09-20,13,21454,386,0.0179919828470215,20,6,53,86,32,12,135,0,0,0,0,0,0,43,42,,,,,,,,,,,,,,,,,,
2022-09-21,9,5986,144,0.0240561309722686,4,5,20,30,15,7,40,0,0,0,0,0,0,25,23,,,,,,,,,,,,,,,,,,
2022-09-22,9,3399,132,0.0388349514563106,6,6,24,32,11,7,33,0,0,0,2,0,0,12,11,,,,,,,,,,,,,,,,,,
2022-09-23,16,4376,155,0.0354204753199268,9,8,34,16,17,7,54,0,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
2022-09-24,1,769,27,0.0351105331599479,0,0,5,6,8,0,7,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,
2022-09-25,0,304,11,0.0361842105263157,0,0,6,1,0,0,2,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-09-26,10,5540,123,0.0222021660649819,5,5,25,23,12,15,22,0,0,0,0,0,0,16,16,,,,,,,,,,,,,,,,,,
2022-09-27,11,3729,67,0.0179672834540091,5,5,17,14,4,1,17,0,0,0,0,0,0,7,4,,,,,,,,,,,,,,,,,,
2022-09-28,13,3799,92,0.0242168991839957,4,5,18,22,11,3,23,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
2022-09-29,8,8368,160,0.0191204588910133,13,5,37,29,2,11,47,0,0,0,1,0,0,15,15,,,,,,,,,,,,,,,,,,
2022-09-30,6,3058,69,0.0225637671680837,0,6,14,12,4,4,22,0,0,0,4,0,0,21,3,,,,,,,,,,,,,,,,,,
2022-10-01,0,232,5,0.021551724137931,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-02,0,293,5,0.0170648464163822,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-10-03,6,3370,60,0.0178041543026706,1,6,25,10,0,1,15,0,0,0,0,0,0,11,2,,,,,,,,,,,,,,,,,,
2022-10-04,0,2052,19,0.0092592592592592,2,0,6,5,1,0,3,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,
2022-10-05,0,355,21,0.0591549295774647,2,1,5,1,0,0,10,0,0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,
2022-10-06,5,940,44,0.0468085106382978,4,4,5,1,0,0,13,0,0,0,1,0,0,16,16,,,,,,,,,,,,,,,,,,
2022-10-07,0,188,2,0.0106382978723404,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-10-08,0,63,1,0.0158730158730158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-09,0,152,5,0.0328947368421052,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-10,7,1400,32,0.0228571428571428,1,4,6,6,1,0,12,0,0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,
2022-10-11,4,1389,42,0.0302375809935205,8,5,11,5,1,2,10,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-10-12,3,816,22,0.0269607843137254,0,2,3,1,2,3,9,0,0,0,0,0,0,21,2,,,,,,,,,,,,,,,,,,
2022-10-13,5,1334,38,0.0284857571214392,2,4,6,2,0,0,19,0,0,0,0,0,0,10,5,,,,,,,,,,,,,,,,,,
2022-10-14,0,142,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
2022-10-15,0,84,1,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
2022-10-16,0,78,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-17,1,463,10,0.0215982721382289,2,1,4,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-18,5,1700,64,0.0376470588235294,3,3,14,2,4,0,20,0,0,0,2,0,0,16,16,,,,,,,,,,,,,,,,,,
2022-10-19,0,501,15,0.029940119760479,1,0,2,0,1,0,4,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
2022-10-20,1,436,16,0.036697247706422,2,0,2,1,7,0,1,0,0,0,0,0,0,7,3,,,,,,,,,,,,,,,,,,
2022-10-21,0,93,1,0.010752688172043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-22,0,45,1,0.0222222222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-23,0,75,1,0.0133333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-24,0,133,2,0.0150375939849624,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-25,0,75,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-26,4,762,11,0.0144356955380577,0,3,4,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-27,0,246,10,0.040650406504065,1,0,1,1,1,0,1,0,0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,
2022-10-28,0,118,2,0.0169491525423728,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-29,0,43,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
2022-10-30,0,398,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-10-31,1,322,12,0.0372670807453416,4,0,6,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
